surface_area,wall_area,roof_area,glazing_area,height,compactness,orientation,energy_class
268,436,218,34,2.9052554818391085,0.8069246286186129,4,1
167,205,91,24,3.514518445836168,0.8326105631090792,1,1
92,103,233,27,3.1241598270268387,0.8199730830666605,3,0
75,186,236,32,2.9730733113222767,0.8107843262866384,2,1
94,393,97,37,2.8739819315682844,0.7320801993944206,2,2
250,340,253,22,2.9791358912836934,0.6525619539836545,2,0
339,323,286,27,4.935837416306875,0.8620573881734841,1,1
178,100,191,36,3.827622654504423,0.5605807931362468,2,2
339,263,89,16,2.6043197472904978,0.9516344522736842,4,0
199,265,131,9,3.5070496305029493,0.8318019964860941,3,0
64,340,174,39,2.6060001845351053,0.9213788344653707,2,1
349,498,264,12,4.5711425944968305,0.9258197391815484,1,0
216,185,124,25,5.19182663868903,0.6001432171949193,1,0
167,432,265,34,3.524588437527646,0.5172995394741351,4,1
304,468,152,16,2.51005017447272,0.9684888770507487,1,0
291,405,172,30,3.798445168378296,0.5056097906807672,2,1
133,137,115,36,3.618549933546714,0.759253141893147,3,1
212,170,235,9,5.02389237005063,0.9138942325967503,3,0
324,171,84,20,4.066910438610165,0.8971161880771723,2,0
176,223,166,35,5.16862344527445,0.5869133069759571,3,1
110,447,98,27,4.873813913256013,0.6659334249345689,4,1
71,289,266,27,5.090640097167231,0.5373441004602231,4,1
125,144,225,5,3.7259653442852527,0.8008826435882367,4,0
61,465,83,39,2.8015564769708656,0.8609045660867272,3,1
268,206,115,39,3.2204182424704966,0.9901587130198876,4,2
237,218,288,17,3.0483921773600615,0.7178201275648262,2,0
159,419,81,8,4.556722151748881,0.641799560099996,2,0
158,146,158,19,4.289461917670403,0.9893085925520491,3,0
159,491,182,38,4.29774862844371,0.8229452886694615,3,1
342,448,133,10,3.5097658783430714,0.6399456064566348,3,0
101,377,271,39,2.6901553131571188,0.9805343667335721,1,1
281,423,246,35,4.579140478985743,0.7338354911216421,2,1
148,373,80,12,4.367174376296945,0.8992176663944038,4,0
249,484,103,28,5.314290992088949,0.8197063624969733,1,0
335,457,124,37,5.441710825211139,0.6918014450571935,2,2
226,312,94,27,3.6947708064345286,0.8721855938091295,4,0
259,358,198,9,2.623412289154523,0.9778040196066495,4,0
230,308,271,37,4.750840045445816,0.7973002653905831,4,1
342,359,269,26,4.229798127035904,0.7716443603568647,1,0
173,159,275,18,3.9216495873522215,0.851482214922442,2,0
280,428,202,9,5.300972421019255,0.8536518379425224,4,0
193,318,216,7,5.198416476398636,0.8810640546665083,3,0
71,280,299,20,5.416625268194558,0.6229374685913346,2,0
342,171,118,11,4.801098130235429,0.9240624476863539,2,0
101,240,81,30,4.962093706267848,0.9534152989169998,4,1
230,383,90,17,3.719918396880402,0.8547283526524716,2,0
163,247,215,14,5.364739275247692,0.8691539669295626,2,0
169,134,82,28,4.578850252518416,0.6764369174308715,4,0
208,431,103,29,4.783259950864569,0.9154573649970109,1,1
290,379,116,9,3.233975301938517,0.841101546846998,3,0
347,224,220,19,5.178006426031866,0.7580588999839056,3,0
154,386,85,9,4.146647490565941,0.7422437448461071,1,0
139,460,83,20,4.313727878519186,0.7928773853021824,2,0
200,233,246,22,3.9704139668665124,0.7625375200104327,3,0
243,193,294,14,2.8260489991303004,0.6355507548502738,4,0
81,113,262,34,3.222046163294256,0.5699960164993687,1,1
243,208,160,5,3.0070839785074313,0.897946868561952,3,0
131,130,279,30,3.232743778598272,0.9893855769981823,2,0
292,224,218,5,2.780751013207213,0.6960354744799894,3,0
254,120,217,38,2.740171643326562,0.6724673754871608,2,2
261,244,155,25,2.778029024346854,0.9364217108043801,2,0
318,158,173,28,2.9679811074546323,0.7972240465737941,3,1
159,358,122,21,3.8649156477808715,0.7793804192145845,2,0
139,114,208,16,4.9417488718873415,0.921248884000939,3,0
146,460,211,29,3.428008200161339,0.8498599154501709,1,1
76,473,156,6,4.256025350259654,0.9928302371838269,3,0
148,229,122,35,5.277801865460923,0.9107347134757343,2,1
287,133,250,15,2.8874026130445953,0.5402021677169488,3,0
153,228,190,35,3.1902816009948287,0.9682494643773325,2,1
66,238,101,32,4.3040372962277225,0.9488995379523177,2,0
240,113,204,10,3.6800275894044083,0.6542575205428158,1,0
315,355,169,33,5.431698027115086,0.7839486129509784,1,1
260,411,128,38,4.0629235161082615,0.5768277764020269,1,2
120,283,189,21,5.45271312605103,0.5086076359436231,1,0
157,274,149,23,2.7042629612198894,0.8083688836195351,2,0
305,132,179,23,2.692022008823948,0.7154346162549643,3,0
295,107,155,22,3.029611496981561,0.9193867836839686,3,0
77,209,84,9,4.8979690875560316,0.7930718793946004,4,0
130,311,280,11,2.694663389365332,0.9624734761152893,4,0
245,200,219,13,2.709957406933117,0.5632609083637076,1,0
106,108,250,26,3.3135109373850344,0.6091163764656808,1,1
339,394,86,16,2.712848916459916,0.6770141805170695,3,0
110,403,191,26,5.031555231005612,0.5021342501659745,4,1
153,304,145,31,4.8862452451926925,0.8564579639870382,3,1
113,197,215,10,5.271634221368315,0.7275751507397865,4,0
332,256,147,35,5.435225282122812,0.6612778989258077,1,1
181,243,120,19,3.6524403191969066,0.9970050192592577,3,0
307,220,133,37,3.1456701835925127,0.7251899912568305,2,1
213,382,220,22,2.78196848050821,0.7194984138597288,2,0
107,430,118,29,2.8381967974654376,0.5857300355758392,4,0
214,246,259,18,4.269999714989308,0.8138848528185962,1,0
284,121,125,15,5.26530948673519,0.7029106156556069,3,0
104,120,226,19,4.646405504623143,0.553249818440724,3,0
180,322,191,38,2.8913456395371506,0.5174989814801616,3,2
257,456,189,31,2.849654998415145,0.8633377785007972,1,1
304,158,299,10,5.005767497535393,0.65951430101142,2,0
97,416,209,26,3.8701591112306546,0.5670163656426754,4,1
192,459,217,23,3.9550223021115536,0.834579334766341,3,1
162,379,297,27,5.442244535786559,0.8771492801442833,2,0
180,101,193,36,5.284207266644055,0.9779484358283015,2,2
281,315,143,25,4.2819632832166,0.7148504234124665,4,1
175,348,127,18,4.274628184799148,0.7535869380182425,2,0
179,429,216,36,4.206986172531693,0.5757844133335301,4,2
271,315,165,21,5.02864259252665,0.7511987915970582,3,1
249,458,244,21,5.064532294565319,0.6329162703919149,1,0
77,492,110,10,3.2112946668510043,0.9859984132876141,3,0
87,377,174,26,4.704822705398115,0.8197056264386868,2,1
224,114,135,20,3.0168852585604755,0.8241504050115791,3,0
201,179,295,33,4.334626753633952,0.9912123162123401,2,0
307,181,137,34,2.8201647986799854,0.5460127570682298,4,2
254,357,89,26,2.9837122916021355,0.5081521149551358,3,1
160,312,188,36,4.660376555882912,0.7855781160301549,1,1
134,405,130,39,4.147692093472358,0.5328254604959832,4,2
120,183,293,27,3.4879460665394637,0.8258010401374205,3,0
190,171,103,33,4.011262695337363,0.6439994533113202,1,1
314,491,266,19,2.685437915775057,0.7385744438550683,3,0
124,284,105,25,4.74981834827717,0.7526461340033588,2,1
110,117,210,19,3.291232039093606,0.6808395329381038,3,0
304,157,172,10,4.725852022886447,0.8871446246895058,4,0
274,488,93,38,3.3400922850451567,0.9321950035748086,1,1
86,439,220,18,2.735410815064548,0.8489012266553246,1,0
226,338,172,26,4.239438006518949,0.5662284665400383,4,1
195,210,228,26,3.5149435485114795,0.5065078549109903,1,1
326,195,106,30,2.643215306360519,0.6147071718733099,1,1
138,240,273,18,3.3265256202563322,0.5844831702278703,2,0
347,405,124,13,5.2655803902179725,0.5196328920461877,4,0
86,372,99,12,4.740335454440904,0.7588118940658592,2,0
101,173,168,39,4.5558619108288525,0.8547030123181034,3,1
202,163,268,33,4.146377123600172,0.9130236025123832,4,1
136,227,247,26,4.52640628352911,0.6454967742572393,2,1
156,460,239,38,4.656867881780515,0.9496377582553612,3,1
88,293,256,18,3.151742289610996,0.968693675716551,4,0
171,102,218,5,3.573200461837726,0.8070718942623962,3,0
271,244,187,10,4.3813344330211255,0.980422564843463,4,0
261,107,207,6,3.2199865974978437,0.7633997107651679,4,0
210,143,97,13,5.273968015725951,0.6600944585248236,2,0
246,413,108,15,4.9156081663342714,0.8652079125708407,2,0
216,126,98,13,3.217227851718724,0.9162329199000556,3,0
214,171,213,37,4.854888941868876,0.746740248788967,2,1
247,424,139,5,5.462463111624203,0.9168676084173968,1,0
315,412,106,32,4.334189565826203,0.7474828744951512,4,1
173,198,136,12,3.2333031622395465,0.9465400135001294,4,0
65,201,255,33,4.303365523927699,0.6305537420927307,2,1
166,237,123,31,2.6999748313188725,0.6381641758075989,4,1
111,425,209,27,3.302707878537383,0.6482317213308028,1,1
302,228,295,22,2.8563023220240256,0.7751211947327065,3,1
282,436,176,12,5.471593343477958,0.8760994259526258,1,0
201,318,174,18,3.0611569300094255,0.8325430290245377,1,0
297,315,247,15,5.320713854850736,0.9077312841750023,4,0
187,408,273,38,4.326577049156571,0.6897068793272406,2,2
349,428,157,9,3.8249666160709603,0.9176783451907768,2,0
190,206,152,8,2.815837728930081,0.5922945620393145,2,0
341,441,255,29,4.138617706878057,0.5840503231746731,4,1
180,161,123,14,3.5598340924639027,0.9447900400602923,2,0
273,237,188,37,4.61892056525725,0.9643630129233716,1,1
237,401,184,25,4.955822501719055,0.8831413753498771,1,1
107,444,197,22,5.398257349175973,0.5048077099067858,3,1
333,325,278,8,2.8430254604529885,0.6175155345936869,3,0
247,244,168,10,4.802958239564662,0.6476240138687148,3,0
320,373,189,30,3.593257092901368,0.7407478503308624,3,1
182,341,260,32,2.500358293718862,0.5566086883092666,2,1
341,328,223,31,4.279693970457231,0.6265854798262303,1,1
208,230,94,36,4.942064831593839,0.5689819376555104,4,2
146,190,137,15,4.381731157923957,0.6128216083786002,4,0
250,484,150,35,3.9449011979191084,0.7918668120823045,2,1
115,379,108,37,3.4725418819646285,0.6022240049325203,3,2
249,262,197,24,2.8127898556074444,0.991954224583002,4,0
175,291,157,9,5.084918923752016,0.7964539221905886,1,0
91,432,224,32,2.8685071685952517,0.6074600773446905,2,1
112,334,207,34,3.8108166685776337,0.8064460198371497,4,1
94,175,92,24,2.9603478901245643,0.620457551104096,2,0
185,271,80,38,3.859045416417937,0.8678622886602239,4,1
127,292,243,32,4.073983990764443,0.75496349577478,3,1
60,359,118,16,5.302012405821246,0.8210964635645273,2,0
108,188,232,32,5.060756301808459,0.8412778665913082,4,1
342,216,93,10,3.150398543563097,0.5712282508309714,4,0
274,309,197,28,4.610876103748962,0.8621303295195817,1,1
291,119,146,14,3.3814815810965575,0.6957505514126887,4,0
138,175,198,39,3.964833887387935,0.7747588956150098,4,1
199,116,99,29,3.094642596652761,0.5687443851061009,1,1
244,469,293,19,4.035340970201218,0.6335885749681334,4,0
278,125,297,37,2.732531763429975,0.9480952198271515,1,1
132,321,188,16,3.168001630422996,0.648944131440047,1,0
109,360,87,9,4.489926840262786,0.5878658940562194,4,0
275,462,106,13,5.207615511136606,0.9870098749717757,2,0
252,392,151,26,3.332052975353359,0.842105482037073,4,1
324,430,274,14,2.5096412588834953,0.9764187911679285,2,0
76,311,236,29,4.068932251220113,0.6190397883997704,4,1
201,204,249,14,2.652879610727962,0.6014990110522416,3,0
241,229,147,37,5.416558897548616,0.6910396267265183,3,2
231,233,192,11,3.1662382338501063,0.6955746287443956,3,0
209,493,294,13,4.497148965008958,0.8591438697348965,3,0
273,117,198,6,2.9461325900890776,0.6231705073457484,2,0
180,443,247,15,2.60372282378344,0.7441393682490414,3,0
214,263,149,11,4.422310653600608,0.5296814639144787,2,0
206,442,170,13,3.7885260019028864,0.6509366410369082,3,0
123,305,252,23,5.444070119762134,0.6199020642148143,2,0
236,416,262,7,4.860748689167344,0.9194068883081985,3,0
296,345,196,21,4.273273328036659,0.6521293389917869,4,0
81,490,264,29,2.6556390417156863,0.8633447932264776,4,1
186,135,272,14,2.6293386520728106,0.8303469504394552,4,0
182,421,110,21,2.780366943109895,0.7037442202188221,4,0
246,354,173,5,2.8423756914121343,0.8361391881291094,4,0
135,189,241,5,5.487013844498362,0.8936482072505587,3,0
74,110,129,7,4.699483325442662,0.7213416711271072,2,0
301,197,142,37,4.384341494355155,0.7651241436889396,2,2
80,455,270,8,4.339446967304002,0.8783537061464685,1,0
307,221,89,18,5.460471874521569,0.945911394055845,4,0
254,464,178,13,4.184761736537742,0.694594251215435,2,0
307,448,264,17,3.321849361764983,0.5739600444478392,2,0
62,392,200,10,4.698590725129172,0.6339707858007514,2,0
124,429,245,24,4.643324770156315,0.7112211881942853,4,0
116,224,153,26,3.9294467072267927,0.9920919251271536,3,0
172,356,238,21,4.819664552309369,0.8937237632440442,2,0
78,256,104,31,3.0284508200567886,0.8813337952301814,4,1
289,183,186,28,4.891304317586746,0.8220565701779388,4,1
348,464,101,38,3.209885349062088,0.7200696438105232,2,2
178,165,293,31,5.2756547477513855,0.5856068737303536,3,1
267,138,271,39,3.505617097989407,0.7921992959858815,4,2
104,334,114,19,3.089719953541591,0.917567478470838,3,0
191,423,203,33,3.4564934406089787,0.6217869026353134,4,1
255,192,153,8,3.4018760057617548,0.6344985672015989,3,0
123,151,255,31,4.930679500383697,0.5253705840831853,4,1
171,153,116,35,4.406128743641922,0.5508836282517298,4,2
270,447,209,28,4.652147212622273,0.7540672836812226,1,1
132,313,242,13,2.707597266166838,0.9482872898874231,3,0
183,265,102,25,3.96883781255422,0.9750471151258574,4,0
188,343,105,24,5.420964115527344,0.6331819197099697,1,1
98,306,266,34,2.516047009725165,0.545223754972953,3,1
118,211,215,11,3.337946019615144,0.9415690683856974,3,0
244,139,297,32,3.928739086286775,0.7829060219463667,2,1
134,192,246,18,4.087229018002364,0.5309181407362384,4,0
274,192,189,37,5.409230751710733,0.6998501684474531,4,1
81,125,262,21,5.206843577646895,0.6402074130841656,4,0
345,272,151,18,5.222433933528418,0.6963078409982414,4,1
96,403,134,9,3.824688220735717,0.579574713253318,3,0
316,259,229,11,5.468891136702031,0.6757698776682302,1,0
323,150,277,26,3.769867651394339,0.9453330536176399,1,1
133,169,110,31,2.6454161463925927,0.9453225101642921,2,0
139,487,263,5,5.237522456541519,0.7089960924750461,1,0
243,316,102,13,4.108818233690046,0.767003670702848,1,0
259,209,248,31,4.318081003754715,0.8596898618447069,3,2
284,437,203,27,4.969816953909299,0.7786388240291886,2,1
116,396,286,8,5.172383361776016,0.9889346714460545,3,0
128,162,85,24,3.66653237410532,0.6685737536761764,1,1
182,408,292,15,3.1172144187354975,0.6581801852170891,1,0
77,193,238,35,3.6029869830000885,0.5514656817584728,1,1
65,485,288,38,3.2979019052991347,0.9902576150996112,1,1
182,291,148,35,2.5265283122773847,0.500458237609733,4,2
344,439,183,13,3.3311119826795608,0.8816096126895114,2,0
295,304,235,5,3.475742597438745,0.9725670830282297,4,0
171,280,148,22,2.979883122674431,0.5856957165697078,2,0
179,105,283,17,3.770530970357522,0.6570573018869927,2,0
273,319,91,39,2.513579175708237,0.821899193155248,3,2
295,135,256,12,2.694877116622122,0.9276587044201028,1,0
200,141,153,15,4.066862744136385,0.8896895610844623,3,0
308,216,205,9,4.040546292239005,0.5442235737189045,2,0
163,183,268,19,2.5109340815840584,0.6880700298312376,1,0
244,207,197,37,4.176476190405785,0.7385930245663731,1,1
115,155,159,21,3.3958313753365172,0.9243118058153349,4,0
199,106,214,5,4.2342744176680585,0.8807035146400441,2,0
155,229,116,39,4.22497906617592,0.5740731339706009,2,2
62,435,131,11,2.818837004343793,0.9854428091523808,4,0
206,374,267,23,5.251007207407776,0.5848917802626977,4,1
248,349,244,26,5.210420038333652,0.6558949038579552,3,1
185,445,198,8,4.533445033531958,0.7727261491348247,2,0
335,290,94,17,5.03231065317391,0.9556795338943781,1,0
333,301,279,30,3.2307174832987724,0.8163580676397226,2,1
284,265,295,28,5.014875993600427,0.5339369618967098,4,1
270,300,227,11,2.845908161247765,0.9888020224455316,3,0
66,217,141,28,3.8679272567205603,0.5634460367591438,2,0
348,469,80,29,5.442350103270768,0.5313868102810346,2,1
62,291,274,17,3.962952475581761,0.5027208066552835,3,0
320,195,232,28,3.089866785190574,0.9146233812309019,3,1
125,487,245,24,3.90437408721426,0.8390088665944251,2,0
216,474,214,26,5.092058261711493,0.5823397294498888,3,1
324,474,108,7,3.1632110183476674,0.6180014823170308,3,0
98,159,104,31,3.2166297380090896,0.5629049975342568,4,1
91,188,105,29,4.626208409146377,0.8248370382855597,2,1
128,287,225,17,3.710102814175268,0.795412111083095,4,0
286,306,299,30,4.763462935549674,0.9164012470142601,4,1
116,124,145,26,4.468887981468596,0.5572134870784107,4,1
124,421,194,16,3.2764927339833756,0.9138810021026582,3,0
287,235,146,17,4.5222751015075,0.7848322909827913,4,0
130,428,190,21,3.7273905681830626,0.5134654089230639,3,1
195,267,195,6,2.818223687712021,0.6921154500451212,2,0
234,280,239,39,2.9707722389456466,0.8403701333940442,1,2
243,259,268,38,4.968123701081619,0.8408176373841868,4,1
140,205,186,24,4.999205100590591,0.7310014121813828,2,0
64,465,174,10,3.078532943906714,0.801224920734039,1,0
322,249,163,13,4.999052677297056,0.5850866126560448,2,0
289,423,299,19,3.632219818106025,0.6841651770221273,3,1
128,354,260,12,5.48362071642836,0.8876268889292919,2,0
186,179,110,7,5.218917312072206,0.580898361708807,2,0
286,355,184,11,4.383213819278891,0.8581910014200518,1,0
292,109,91,20,5.458466034213513,0.9029461455890617,3,0
102,211,179,15,2.5935918285677113,0.5672717914730498,1,0
94,468,96,29,3.940310744148176,0.9986602703717145,3,1
60,144,279,29,3.5270930578611424,0.5074912077345071,2,1
108,487,107,33,4.283904360647987,0.8721695474013897,4,1
299,436,206,5,3.9388015041231332,0.5426096424612358,4,0
305,319,215,6,4.756022874597473,0.539802637077516,3,0
320,480,168,37,4.796448128363842,0.5305343033952234,3,1
253,496,209,29,3.035830953812133,0.9391176317173011,3,0
130,173,80,21,2.5490108977638335,0.8409787273614717,1,0
134,311,105,25,3.1129035496439004,0.7538988784182801,2,1
247,381,111,38,4.486202869650013,0.6334670821819064,2,2
214,393,189,30,5.4694515749493435,0.9532350081867922,2,1
194,326,182,16,3.6626908408791112,0.7427369938935668,1,0
238,286,101,24,3.9795034303571244,0.7662022251493039,2,1
275,408,214,11,5.422787311787144,0.5785147588060312,1,0
240,350,285,12,4.438019376098227,0.8107029343416056,4,0
259,426,136,14,4.717558826763597,0.7605213892898361,3,0
294,400,156,32,3.27831000972597,0.9332388727383168,3,1
308,367,138,9,4.629940753405937,0.7083996390611318,2,0
140,445,251,35,3.8268545230666136,0.9703914017790198,3,1
95,312,293,10,3.157317538106155,0.6664443876244894,3,0
72,141,257,21,4.618479299579528,0.8834006059527999,4,0
111,479,134,22,5.119396522508952,0.8962162711985141,4,0
261,355,283,17,5.1356126158111115,0.5561812604988317,1,0
117,231,124,6,4.259804102706846,0.6643518676558424,4,0
280,315,88,27,2.530432522173638,0.7579898323298666,4,1
161,230,224,35,3.90002050553123,0.8815469211863978,4,1
205,332,299,21,4.155600031009308,0.8293006563233224,1,0
158,462,174,22,4.949912901921457,0.5770744973757077,3,1
212,220,104,30,2.873169873049854,0.9541310929307718,1,1
224,484,179,5,3.2505232089543927,0.9522944206364676,1,0
113,109,82,23,5.25555139424335,0.676319518093552,1,0
227,433,97,19,2.92725801568528,0.6714816109227497,4,0
325,275,259,35,5.109707237281636,0.9222763050863996,2,2
165,311,296,39,3.84943904021738,0.6519401911496039,3,2
349,216,204,15,5.107132661414692,0.9959191931379021,4,0
112,467,292,36,2.6274307400610417,0.9521823715015869,2,1
300,238,285,23,2.8167537135878122,0.7469426188539687,3,1
156,215,109,10,5.227421619647182,0.7083542456323701,1,0
157,234,269,34,4.871766620359454,0.6258600108112021,1,1
78,146,151,5,5.321529643491177,0.9891100582507373,2,0
342,251,116,24,4.817507960057583,0.5683206849470509,4,1
148,425,99,5,3.174356503213395,0.6075423078760851,2,0
170,192,166,16,3.193580965901276,0.7754012815783002,1,0
156,263,250,16,3.6409520655611973,0.939885010684015,1,0
208,115,92,20,2.9079413327094183,0.9479978723286295,1,0
284,124,299,24,5.3202689397525464,0.5902024290909453,2,0
240,214,157,37,4.333108266854689,0.7089015742884827,1,1
193,428,182,32,2.886689867054203,0.5232637155935664,2,1
133,168,189,6,5.31301550475425,0.8625560653489355,4,0
87,425,184,27,4.718814099886231,0.6450983178823728,3,1
208,162,285,8,3.8819012347882027,0.6398214913345289,2,0
294,153,279,15,3.9755636497871127,0.5156061131196257,3,0
297,461,255,16,4.242899114271379,0.8681263721113566,3,0
279,418,214,31,2.520662446858962,0.6861667256864705,2,1
257,480,223,28,3.376408339634508,0.9670505324373837,2,0
249,404,236,33,4.475572221752355,0.9477570263217949,4,1
191,155,189,28,3.0022483250911893,0.9259694157844833,3,1
321,186,238,34,4.403977082348751,0.8999766289952638,2,1
260,130,254,33,5.085941304641795,0.6097206591270832,1,1
266,251,264,12,4.991891708063897,0.7849151206346794,4,0
150,265,223,21,4.441805295171628,0.8843043300223334,4,0
175,159,168,38,5.321125147836681,0.5652129530532188,1,1
333,100,282,23,4.679021973191436,0.9131748153097261,2,1
289,306,147,32,2.7594614464096825,0.8265849718469118,4,1
89,105,210,6,4.337363931982706,0.8123284439506111,4,0
159,219,90,29,5.19919854228671,0.7443550195670897,4,1
168,147,290,20,4.035319816603509,0.6357942876394526,4,0
66,483,156,22,2.6915734600767225,0.9744222741204467,2,0
245,418,124,26,4.517146954792899,0.8068827996763714,2,1
313,178,246,30,3.26434162127493,0.9511214348933935,2,1
219,113,108,15,3.48638456592617,0.5766630144088527,4,0
280,348,215,28,2.7057448176375307,0.5291078660159929,4,1
190,180,299,17,2.5339903374992376,0.6509533370600309,4,0
212,200,180,24,3.7698492515898683,0.8388185145883362,1,1
216,320,189,13,4.7675360717889665,0.6637170401509263,4,0
279,384,197,8,4.737295946358546,0.8923508796918733,3,0
75,218,154,6,5.382410891106578,0.5444226228093959,2,0
137,333,172,29,4.7205434584727595,0.958337714072805,1,1
298,377,228,28,3.2823646507036464,0.8508037354545557,1,1
333,235,192,37,2.9963068527907533,0.7351346911549681,4,1
221,101,185,10,4.4228345311085455,0.8626716789255156,3,0
193,336,280,24,4.430809971825946,0.728218211241245,2,0
87,151,159,39,4.18170318116734,0.8192923559742922,1,1
233,287,209,24,4.962336321438517,0.839685904048086,1,0
92,217,83,21,4.218730346800563,0.6636610946784274,2,0
280,321,124,35,4.041298286734055,0.8093545524172607,2,1
75,439,176,20,3.5561439231907968,0.9124212891018324,3,0
136,460,84,18,4.9031636580047575,0.9763097515188557,2,0
103,195,285,8,4.307951317008044,0.8860364432078759,1,0
155,446,193,22,3.5619356361468166,0.6323580931946989,4,1
154,127,283,12,3.018536807345133,0.9765422410535662,2,0
120,174,169,36,3.8247678520941606,0.5120714899949311,4,2
279,443,205,6,3.796906642635915,0.7777741029056768,3,0
152,101,128,24,5.278499766525395,0.5977291890794374,3,0
146,244,245,37,5.420508602335732,0.719416386786599,3,1
248,265,250,5,4.3903065116757185,0.8158124700023286,4,0
259,274,106,6,2.8585858462287153,0.5833290391443473,1,0
136,299,223,17,4.672484067534959,0.7209638305598846,2,0
342,277,273,22,3.3469427387803856,0.9883684082911325,4,0
121,291,200,9,4.607105500206625,0.5359208403022653,4,0
263,331,194,13,3.9803897423980867,0.7379341849464416,2,0
293,430,146,22,3.7645176546504056,0.6232171108357976,2,0
275,115,288,14,2.627461775848058,0.9243324581804714,3,0
328,320,113,11,4.319297551614074,0.7204180096838346,3,0
192,488,123,13,3.4215700838018877,0.6110580370336918,3,0
71,132,203,34,3.105737336772659,0.682789132633574,4,1
70,311,126,24,2.9089762887355675,0.88714917183808,1,0
244,337,153,10,3.0269725544408184,0.6557432364572723,2,0
137,153,197,28,3.9588362094249554,0.9676151275072726,1,1
62,140,114,33,3.1746557108161357,0.5596942579249389,1,1
324,136,247,35,2.5930911329193362,0.6188462031242966,4,1
259,421,89,33,2.8073642956920652,0.8686335569621746,1,1
317,337,152,8,3.3223444459312037,0.7880853639429714,2,0
331,339,285,14,3.658130294366826,0.9376776224552699,4,0
223,370,230,19,4.750904378507048,0.5376626986058406,1,0
325,291,282,21,2.5095026331214063,0.5869577822061607,4,1
203,338,238,38,4.576397092784837,0.7299872495014015,3,1
139,488,224,8,5.330367613172008,0.7558639401766782,1,0
99,264,285,35,3.301879674489017,0.8509192859235735,4,1
204,350,238,32,3.352384560709576,0.8313826574264632,2,1
304,287,160,14,3.439009497174596,0.6242046649349622,3,0
102,296,134,23,2.675311003082658,0.6032102152819772,1,0
196,436,235,14,3.385662107973104,0.7082042007895685,1,0
215,366,190,13,3.503331273606751,0.6470732232470555,3,0
347,446,106,7,4.65400752511684,0.8326355774788328,1,0
98,198,171,21,2.626448807123528,0.9038104466852896,2,0
104,119,80,34,3.179227904595816,0.8536337767277135,3,1
101,315,171,34,4.553633441390421,0.5724104228702673,3,1
240,258,255,24,2.5008799062532585,0.9879078957866627,1,0
160,380,184,29,3.470252422099102,0.7689742759949783,2,0
318,351,174,32,4.592269948700203,0.6582000885294698,4,1
163,281,272,27,5.179537446584038,0.5418323311979291,4,1
70,318,81,17,4.782565987455813,0.6083628643183925,2,0
337,226,236,26,5.465936051727833,0.7780277390653688,3,1
196,383,193,21,4.511638596844945,0.7723985669459448,4,0
307,162,85,12,5.432066515799761,0.7579321601839157,2,0
226,424,282,26,3.1548983490390383,0.8099731325327053,1,1
252,146,280,6,5.073901680051908,0.8062886804020086,4,0
192,312,280,24,2.90922503401612,0.6948181926765329,1,0
207,474,197,14,5.119494951879143,0.9047781265806887,4,0
295,136,187,18,4.264722872751587,0.6416799479495514,4,0
129,239,200,8,3.413386512575729,0.9363644296276168,2,0
206,118,229,22,3.836310299972939,0.9052696603599644,3,0
315,162,273,16,5.385338857675338,0.6534297958001167,3,0
179,115,122,26,4.892946602792447,0.7224660629129853,1,0
287,181,202,35,4.885897179079648,0.620076134925825,3,2
196,283,119,5,2.506743367431252,0.8389130895426564,4,0
349,277,161,37,4.196087839839649,0.5853022694743885,4,1
72,268,194,30,4.205405848642089,0.8917348009226445,1,1
332,143,122,9,5.458545774497016,0.7210849923518637,2,0
324,109,104,39,3.747403013875765,0.8460572585466928,1,2
159,190,174,14,4.150391657339663,0.6575948457645676,2,0
86,471,135,35,3.8704199183891994,0.723902012937944,1,1
189,160,115,16,4.635659397448881,0.8537066608483947,2,0
187,206,179,32,4.4122541889300555,0.6099177913045573,2,1
298,122,80,6,4.190355498393879,0.9553320561296504,4,0
153,353,82,18,4.130209889891798,0.8647758570984545,2,0
243,240,240,5,4.7602090371051435,0.8224244402147778,4,0
252,473,179,12,3.9656210321809806,0.5574824255037925,2,0
237,379,95,33,2.607825275460452,0.7644244244393881,3,1
314,111,99,22,4.375869355647333,0.8138818170786057,4,0
268,102,157,18,2.7016473986889764,0.7735350340067588,4,0
157,293,204,26,2.7730830917370213,0.9847678253808134,1,0
222,485,154,38,5.113429650802104,0.5134274382528455,2,2
78,443,88,13,3.507635036482106,0.8029603988075404,2,0
67,306,169,36,3.4284437887608528,0.9024451197735475,3,1
259,364,115,5,2.7759674345156538,0.9249524473182513,1,0
232,445,203,12,3.6687447058705214,0.8255750506270172,1,0
130,401,178,25,3.4658596020070296,0.7760325022653163,3,0
186,118,172,6,3.2131420490918687,0.9498131705493584,4,0
175,430,230,18,3.1923458192227305,0.7854546177176753,2,0
311,327,253,16,2.7838551177673008,0.9330063258245738,4,0
246,380,216,34,3.0158462153159014,0.5469810171951335,1,1
203,422,131,14,4.581549214559617,0.7542658363127358,4,0
61,260,168,9,4.205594286343567,0.8118525072130633,1,0
276,102,116,22,3.422026382961421,0.7200720526051396,4,1
166,176,237,35,3.7066257196389314,0.8514610312577284,1,1
69,418,220,25,4.699074122830542,0.9648485777193248,1,0
271,282,201,38,2.8448898935330416,0.600893090854935,3,2
198,226,211,37,2.802987670240365,0.7927035127693212,1,1
